country,total residential space,total residential water,electricity residential,total services space,total services water,total road,total rail,electricity rail,total domestic aviation,total international aviation,total domestic navigation,total international navigation,services electricity,agriculture electricity,agriculture oil,residential oil,residential biomass,residential gas,agriculture biomass,services oil,services biomass,services gas,residential heat oil,residential heat biomass,residential heat gas,other electricity,other oil,other gas,other biomass,other heat
CO,0.0155571703772891,0.0155571703772891,0.0623908857732571,0.023979364201022,0.023979364201022,-0.0112124158336734,-0.0024219717347787,-0.0024219717347787,-0.0086887716843577,0.0519227451025112,0.0308612557142962,0.059287379085673,0.0294602174924389,0.0388655388327807,0.0035237465961292,0.0385993805328268,-0.0301583634564771,0.0382304940555178,0.0173276910069986,0.0559108861629138,0.0006616944981288,0.0098846586506067,0.0385993805328268,-0.0301583634564771,0.0382304940555178,0.0217381790391558,-0.0013124821554223,0.0167824854251791,-0.0190318155059633,-0.0297625437621236
KM,0.0282689026383271,0.0282689026383271,0.07,0.0041631203386982,0.0041631203386982,0.07,0.002,0.002,0.068,0.068,-0.0012940634264867,-0.07,0.0019826604537184,-1.733954628158063e-05,-0.07,0.068,0.0188736463752226,-0.0020669384602412,0.0155994683123068,-0.0008627089509911,0.0155994683123068,-6.693846024125039e-05,0.068,0.0188736463752226,-0.0020669384602412,0.0699999999999999,-0.0285095838659331,-6.693846024125039e-05,0.0201197802226562,-8.542850385079293e-05
CG,0.0087497136818045,0.0087497136818045,0.0541085614997429,0.0045190178166161,0.0045190178166161,-0.027643864837864,-0.068,-0.068,-0.072,-0.035133782294239,-0.0012806077340596,-0.0015944097967169,0.0192971118497791,-0.0014253931174831,-0.0010481299965716,0.0100815573333176,0.0182493079562886,-0.0020817242441926,-0.000223825404443,-0.0009154909346789,-0.000223825404443,-8.172424419261581e-05,0.0100815573333176,0.0182493079562886,-0.0020817242441926,0.0611844425005046,0.0159081383622509,-8.172424419261581e-05,0.0183570876679876,-7.424620988488728e-05
CK,-0.0243500790626043,-0.0243500790626043,-0.0004531789446255,0.0003496448320961,0.0003496448320961,-0.0153802859929945,0.002,0.002,0.0288555703604165,-0.0216114300945972,0.0077071332269069,-0.07,0.0015468210553744,-0.0004531789446255,0.0005629296656477,-0.0009532123795795,-0.07,-0.0020970248082333,-6.820409896191038e-05,1.6987180205670544e-05,-6.820409896191038e-05,-9.702480823337024e-05,-0.0009532123795795,-0.07,-0.0020970248082333,0.0044370259862652,0.0006125750188694,-9.702480823337024e-05,-0.07,-8.358006055669831e-05
CR,-0.0154410463524362,-0.0154410463524362,0.0298444300322302,-0.0076525579808153,-0.0076525579808153,0.0003643836032767,-0.068,-0.068,0.0618649198102552,0.0440890194078165,-0.0283338969247653,0.0,0.0250432202380261,0.0179542499664085,-0.027249078629876,0.0603723885937887,-0.0698840732601719,-0.0368114543909256,0.0006517337993807,0.0491580022296378,-0.07,-0.0348114543909256,0.0603723885937887,-0.0698840732601719,-0.0368114543909256,0.0161343087058886,0.0144733314704746,-0.0348114543909256,-0.0699327377645202,-0.0297716907399661
HR,-0.0226886278801678,-0.0226886278801678,0.0063560577326031,0.0157337526636841,0.0157337526636841,0.0203823867657107,-0.0470543204761784,-0.0470543204761784,-0.019242798270772,0.0478904876661249,0.0177414021254113,0.0637736870788222,0.009499646510805,0.0080049731310705,0.0046087602946589,-0.0531105462082758,-0.0129771873805343,-0.0019781500516932,0.0001089006183763,-0.0525095709069903,0.07,0.0359449350509216,-0.0531105462082758,-0.0129771873805343,-0.0019781500516932,0.0085415358712386,-0.0119045914099427,0.0125535074715377,-0.0132109561608043,0.0050113427070497
CU,-0.0042175626684714,-0.0042175626684714,0.0090971962088363,0.0187078956325971,0.0187078956325971,-0.01734439617579,0.0011032645157866,0.0011032645157866,0.0477383144334389,-0.072,-0.001224351299069,-0.0476229266965223,0.0425160865801468,-0.0153705973939294,-0.0699286792788888,0.0468871199091187,-0.0566215338702672,-0.0029182740442656,-0.0209968379672393,0.0336167040416736,-0.0003829340471661,-0.0009182740442656,0.0468871199091187,-0.0566215338702672,-0.0029182740442656,-0.0080746116664548,-0.0254167123702834,-0.07,-0.0469512001526796,-6.764001536879727e-05
CW,-0.0211520549750745,-0.0211520549750745,0.0014257194413109,0.0015466902391957,0.0015466902391957,-0.0234061279216469,0.0024756416294057,0.0024756416294057,-0.0021834406667534,0.0093657641090604,0.0005016284755404,-0.025590158894694,0.0017113775939148,-0.0011386846911662,7.763874696394002e-05,-0.0006547334363528,-0.060221801825926,-0.0025796296629449,0.0050778180230595,-2.2804997246439473e-05,0.0050778180230595,-0.0005796296629449,-0.0006547334363528,-0.060221801825926,-0.0025796296629449,0.0030804196377609,-0.0178344250156443,-0.0005796296629449,-0.0602218018259259,-0.0003772900721916
CY,0.00578762015064,0.00578762015064,0.0229621882251545,0.0100493417452346,0.0100493417452346,0.0091705176258266,0.0022409226963552,0.0022409226963552,-0.072,0.023947502740921,-0.07,0.0074314787642587,0.0144413923394586,0.0264734803879596,0.0119230252522724,-0.0131705851064708,0.0673417949952327,-0.0368083494368416,0.07,-0.0094356759216784,0.07,-0.0348083494368416,-0.0131705851064708,0.0673417949952327,-0.0368083494368416,0.0155050264844891,0.0089182942129081,-0.0348083494368416,0.0644985448073466,0.0116037326780457
CZ,0.0019221016879208,0.0019221016879208,0.0258242799202141,-0.0002842843865042,-0.0002842843865042,0.0319961621736269,-0.0141780153199162,-0.0141780153199162,-0.0645961538461538,0.0170301997081347,0.0690165880080718,0.0,0.015083297871675,0.046372878601036,-0.0031841062144421,0.012633313393318,0.0248243983461179,-0.0316914066756733,0.0059235192968768,0.0172631890494088,-0.0113050622636766,-0.022178562203424,0.012633313393318,0.0248243983461179,-0.0316914066756733,0.0136210366802495,0.0015501020846789,-0.0196806728890809,0.0230129032228127,-0.0243237080431234
CI,0.0214622872412695,0.0214622872412695,0.07,-0.0015773024726235,-0.0015773024726235,0.0696838944816661,0.0483487528783974,0.0483487528783974,0.068,0.068,-0.0217370925088146,0.0326844510200737,0.01059112471869,-0.0593799950932578,-0.0005904139571608,0.068,-0.0023139306088022,-0.0012992076673891,0.0,-0.0145099180916134,-0.0030912088501818,0.0007007923326108,0.068,-0.0023139306088022,-0.0012992076673891,0.0558612053705109,0.0264240191641599,0.0266963906963049,-0.0022249005431545,0.0062582132845904
