country,total residential space,total residential water,electricity residential,total services space,total services water,total road,total rail,electricity rail,total domestic aviation,total international aviation,total domestic navigation,total international navigation,services electricity,agriculture electricity,agriculture oil,residential oil,residential biomass,residential gas,agriculture biomass,services oil,services biomass,services gas,residential heat oil,residential heat biomass,residential heat gas,other electricity,other oil,other gas,other biomass,other heat
KP,-0.0249198429345316,-0.0249198429345316,0.0342401955541438,-0.014771918248578,-0.014771918248578,-0.0253915308686184,-0.0039784985147253,-0.0039784985147253,0.0239637067279779,0.004,1.0750742637344324e-05,0.0,-0.0119565364286114,-0.0186654882296728,-0.0132969260218443,-0.066,-0.0224911294222376,0.0137316006186427,0.0131372628156564,-0.07,0.0131372628156564,0.0097316006186427,-0.066,-0.0224911294222376,0.0137316006186427,0.0115809071134327,-0.052959392471272,0.0097316006186427,0.0145641911782992,0.0150041755993137
KR,-0.017159305377236,-0.017159305377236,0.0164077408586482,0.0027902255603473,0.0027902255603473,-0.0081495528564727,-0.0728367500770652,-0.0728367500770652,0.0292604022664551,0.026758270905071,0.062242311048607,0.0240328742420747,0.0053394106945652,0.0349334566886981,-0.0485848855080659,-0.0539633139503815,-0.0050519030042031,0.0075373008228765,-0.07,0.0109509707191704,-0.0034473409924262,-0.00168213817992,-0.0539633139503815,-0.0050519030042031,0.0075373008228765,0.0116541476030747,-0.0190490328794442,-0.0004369933442772,-0.0451832390797672,0.0185481887592917
XK,0.0049990251902115,0.0049990251902115,0.0223000593827311,0.0288360042961021,0.0288360042961021,0.041062508564932,-0.0630386597938231,-0.0630386597938231,0.0039147919115457,-0.066,0.0005601233116274,0.0003987192134254,0.0463609146568703,0.07,-0.0121656095204582,0.0088808919317513,0.002274723612339,0.0038414600265442,0.07,0.0197881069187208,0.0493535355822733,-0.0001585399734557,0.0088808919317513,0.002274723612339,0.0038414600265442,0.0254875185709028,0.0302031348795338,-0.0001585399734557,0.0059147255602786,0.0690180213564267
KW,0.0387074220139192,0.0387074220139192,0.02934916534793,0.0034741415085622,0.0034741415085622,0.0237820859452094,-0.0042848813048494,-0.0042848813048494,0.0006980636940112,0.0398307619657309,-0.0139422147958828,-0.0173237501773446,0.0253490673702889,0.0293534009290554,-0.0071837642156058,0.0468469280304706,0.0664390671996777,0.0028362708116095,-0.0008364525553532,-0.0094523195922964,-0.0008364525553532,-0.0011637291883904,0.0468469280304706,0.0664390671996777,0.0028362708116095,0.0293489893822806,-0.0263023444838422,0.0380313944243702,0.0664390671996777,-0.0297598204126713
KG,0.0211034967523883,0.0211034967523883,0.054702934106012,-0.0603508395019241,-0.0603508395019241,-0.0494248232249054,0.066,0.066,0.074,-0.0659999999999999,-0.0007693404794237,-0.00030624879934,-0.0585900433505341,-0.0274246565524129,-0.07,0.074,-0.07,0.0593104902571651,-0.07,-0.0428133146571624,-0.07,-0.07,0.074,-0.07,0.0593104902571651,0.0217090766546234,0.0557043659041371,0.0358510053119374,-0.07,0.0326888125925324
LA,0.0204918776740416,0.0204918776740416,0.0579072607308259,0.0312790226179525,0.0312790226179525,0.0256449586678768,-0.0041301232209475,-0.0041301232209475,0.0032337307625111,0.0573673508220402,0.0004605971200805,0.0015333117938672,0.0570234999459948,0.0235299863229432,-0.07,0.074,-0.0164377482772011,0.0039133812993261,-0.0094825239861794,0.07,-0.0018207907735109,-8.661870067383504e-05,0.074,-0.0164377482772011,0.0039133812993261,0.0598679417807267,-0.011410090962342,-8.661870067383504e-05,-0.013762842731116,-8.237303440098802e-05
LV,0.0005982652185391,0.0005982652185391,-0.0314855773681256,-0.0092835255024515,-0.0092835255024515,0.0170491220154641,-0.074,-0.074,-0.0413108685490885,0.0471198494471839,-0.07,0.0586843140367965,-0.0360554471910319,-0.0110078709901332,0.0322424945585792,0.0276183649800141,-0.0127550061674515,-0.0130685631569451,0.0256057237394511,0.0167184137420763,-0.0404667302379756,0.0226696616771251,0.0276183649800141,-0.0127550061674515,-0.0130685631569451,0.0050623791423978,0.0201013462840964,-0.0168413138375501,0.0126623992421731,0.014031275541041
LB,0.008930397276231,0.008930397276231,-0.0010832367842935,-0.0005116362968701,-0.0005116362968701,0.0154407414414762,-0.0040191141399669,-0.0040191141399669,0.0039118578156321,-0.0256732965331608,-0.0005811460766142,-4.993447479967328e-05,-0.0035237093995728,-0.0002968350691102,-0.0003190851272743,0.0044337896256342,0.0184277030432198,0.003929699159839,0.0021280989253633,-0.0005806338731104,0.0021280989253633,-7.030084016090843e-05,0.0044337896256342,0.0184277030432198,0.003929699159839,-0.0172158147168459,-0.0035818396093755,-7.030084016090843e-05,0.0214588483321594,0.01675355254678
LS,0.0228733076803038,0.0228733076803038,0.0261495210701043,-0.0081166519774593,-0.0081166519774593,0.0156682959870912,-0.004,-0.004,-0.0411194831472722,-0.014424111762726,0.0086303548685688,0.0,-0.0477081085222265,-0.07,0.0043645652418861,0.0591967428367499,-0.0043102542492799,0.0137334344534414,-0.0001559972379278,0.0056640633968756,-0.0001559972379278,0.0097334344534414,0.0591967428367499,-0.0043102542492799,0.0137334344534414,-0.0030302513376676,0.040458321652672,0.0097334344534413,-0.0043268452736014,0.0150084881222444
LR,0.012046921090945,0.012046921090945,0.0001827839691331,0.0162493968613396,0.0162493968613396,-0.0232502984790254,-0.0042875109584233,-0.0042875109584233,-0.0419066377187025,0.0019139310365715,-0.0001859942773192,0.0133061568401282,-0.0038172160308667,0.0001827839691332,0.068992563114304,0.0037523457799886,0.028467033337261,0.0039213841555853,-9.91437936638806e-05,0.068992563114304,-9.91437936638806e-05,-7.861584441465341e-05,0.0037523457799886,0.028467033337261,0.0039213841555853,0.0138958496140217,-0.0109061184470934,-7.861584441465341e-05,0.028467033337261,-8.677086858838168e-05
LY,0.0063644779182795,0.0063644779182795,0.07,-0.0146695867671228,-0.0146695867671228,0.0033472045542131,-0.0021912028987238,-0.0021912028987238,-0.066,-0.066,0.0003149383703486,0.0238544096246348,-0.0710656253269123,0.0145809437314023,0.0003300528908417,-0.0085263885940712,0.0261552665102436,0.0014645558386663,0.0148190740308044,0.0001036483889499,0.0148190740308044,-0.0025354441613336,-0.0085263885940712,0.0261552665102436,0.0014645558386663,-0.017310901097661,-0.0435375679323458,-0.0617071760426715,0.0261552665102436,0.0150103860038477
LI,0.0026282120048508,0.0026282120048508,-0.0290205039614939,-0.0082979611624711,-0.0082979611624711,-4.3942518371337114e-05,-0.0040800900893621,-0.0040800900893621,0.0039130737304914,0.004,-8.119991483435118e-05,0.0,-0.0330205039614939,-0.0290205039614939,-6.451995344797234e-05,0.0039599549553189,-7.53189407663446e-05,0.004,-8.805791032451271e-05,-8.328277806612938e-05,-8.805791032451271e-05,0.0,0.0039599549553189,-7.53189407663446e-05,0.004,-0.0113274289583491,-6.16872233865892e-05,-0.0304122970474078,-0.0107289938155322,0.0224035162107665
LT,0.0127169108308406,0.0127169108308406,0.026649355675578,-0.0086286948739507,-0.0086286948739507,0.0474740855849957,-0.0028214619890106,-0.0028214619890106,-0.066,0.0479359409255012,-0.0234680030409833,0.0371574009936116,0.0073592635924356,0.0180863286757574,0.021768641949051,0.0228499192500479,-0.0270346028027331,0.0423354160452071,0.0419762683957828,-0.0427224372375579,-0.0158955088084161,0.0167439029577354,0.0228499192500479,-0.0270346028027331,0.0423354160452071,0.0229693445359402,0.0157821350197527,0.0150255541357122,-0.0143903663624232,-0.0028618917026687
LU,-0.0033898588832295,-0.0033898588832295,0.0084822808062278,-0.0019063772776508,-0.0019063772776508,-0.0176512379075984,-0.0189678211863524,-0.0189678211863524,-0.066,0.0405771201486115,-0.07,0.0,0.0227905074575723,-0.001592146206072,0.020783127311407,-0.0243340182941384,0.0129513418105388,0.0012130998339111,0.0008401700565293,0.0655274094980455,-0.07,-0.0259434260662212,-0.0243340182941384,0.0129513418105388,0.0012130998339111,0.0106504050527279,0.009963131058693,-0.0226105665317694,-0.0076550514659902,0.0669875938728262
